79.222519106558707,29.11326171074953
78.664157507922894,28.739489760216788
79.441755056149987,28.565686878078022
78.622227004418761,29.270802410997113
78.972595364122242,29.496050399382707
2.1734436659248582,37.038264192062051
2.1270729953878877,37.038930876013069
2.1913448002514411,37.005805118624821
2.2797466853410371,37.027334093823207
2.0756527906465392,37.072825342374848
85.979003773464143,4.4253418625559444
86.149994898057344,4.5084111903979203
86.202700593310254,4.5737363328124454
86.164660970412001,4.2478056439890128
85.866982521890463,4.407445240428383
60.162396461206072,49.77806960263289
60.089948899485869,50.270885147874594
59.875149706107173,50.059571194426425
60.050829696239376,50.260765268537604
59.951569151395731,50.303674286570235
5.8814929756787375,95.213624270784933
6.3549290612594644,95.527622392286673
5.67507108121693,95.047669077857435
6.0024980560074326,95.689770664538813
5.9236309147478838,95.187382557593565
