1868.8883059495918,4828.337749466581
1868.4836400431964,4828.3202309732642
1867.6832439583072,4828.5926690158803
1867.814428546146,4827.8417849477864
1867.9485244806667,4827.8546164245954
1868.339500796628,4827.411388514407
1868.8291283924259,4828.1747929459771
1869.3688150229009,4827.432404385916
1868.2037146667633,4828.1135831208367
1869.1623764462643,4827.4508321259209
1868.9566551764567,4828.2257321388524
1868.3729118560789,4828.2238693506597
1868.1276943434739,4827.6907353860097
1868.0169570727435,4829.0193118238049
1868.2770351542858,4827.7428227527625
1868.0604657068175,4827.8498446781678
1868.2981225646163,4828.0677295351934
1867.9456752105511,4828.2519601011445
1868.0521028866183,4828.1129804655575
1867.8343297471379,4827.8543487109664
1868.4427753393154,4828.6994788352422
1868.0756753577182,4828.5976585784656
1868.8959463469207,4827.5779191242054
1868.5248263619967,4828.3395116387592
1867.4242631924023,4828.1887072754489
1868.2198953869015,4828.5259912567944
1867.9634365980814,4828.6828884817396
1867.8285327295782,4827.9749491521989
1867.9668781120945,4827.6350336210817
1868.375931604018,4828.3124616075092
1868.5599041204698,4828.3729462453484
1868.3880381310344,4827.3800321246763
1868.7348639841612,4828.7896446557461
1868.8464946587735,4828.4561041320303
1867.5960232540331,4827.2922232638084
1868.6287569827452,4828.0092161355014
1868.6623138958905,4828.8552252154304
1868.1484581585696,4827.5798687735896
1868.4929084888295,4828.1012791042149
1868.7767895516643,4828.6050044890617
1869.0969501045674,4828.3135900942543
1868.4649929772727,4828.2358410296638
1867.9315387170957,4828.8947379578731
1869.0536425963301,4828.87289934005
1868.2383258569685,4827.6259520528602
1868.4740500915768,4827.6592270830342
1867.892174211564,4827.8104127636134
1868.569274712994,4827.4509760393148
1869.1098952424366,4828.1744906027325
1868.743284151562,4828.6861146136189
1868.6255990861296,4828.5635838674016
1868.0110206273059,4828.5067743186146
1868.6400492750388,4828.6658949198518
1868.3769347154266,4828.2810341828826
1868.3551652323704,4828.6454709171294
1867.9503707796941,4827.8722926414466
1868.7542322402685,4827.9855870516194
1867.9522863020375,4828.6337391663292
1868.4621807017056,4827.8086256217039
1868.1464030926604,4827.7104541942626
1868.7038219080046,4828.753018465959
1868.6188549117783,4827.5307528153744
1868.7307389470611,4827.9123023749789
1868.6420765802718,4828.06015994473
1869.0395010068455,4828.3239420655391
1868.2899837848006,4827.9728379937915
1867.5354872641465,4828.3045720300806
1868.2814340277907,4828.1195554476635
1868.0046151801982,4827.9660171170244
1868.1083840344547,4828.5617911017771
