13.258365947768642,16.527221261611356
13.352646348135563,16.474201604495271
13.001320607643297,16.352761996500057
13.157578614401341,16.39800433623941
13.26460802053629,16.562186768955705
13.169872568663951,16.442756398045805
13.10088599766301,16.535677795456287
13.280066557932466,16.417938783582581
13.026733963309779,16.354908120875628
13.153050040857957,16.244270003458183
13.123073013984975,16.635233301412583
13.201177568854776,16.485444199724224
13.302389493825695,16.300969467387478
13.112550171615467,16.409746628453181
13.018910303557384,16.432953906308345
13.240338605599925,16.383850395652388
13.329425142986073,16.406973195237789
13.026658559875019,16.428401589518195
13.250321682035359,16.346328700475219
13.240754678986953,16.356550484421437
13.304849536382255,16.406715150902581
13.308551472219818,16.444263820895767
13.016062588168777,16.388357596568188
13.201341740026997,16.376876333856515
13.148429384658701,16.492050619384635
13.059808306255224,16.326068090536808
13.341828573451181,16.515125921550101
13.195492076023969,16.322035945864759
13.237338613515377,16.377200204224273
13.322408262012171,16.284915203892904
13.208758549891639,16.358078681882194
13.276918370332689,16.336724626974974
13.137216210732968,16.424521497608673
13.274194157309314,16.507727638002279
13.338464822993428,16.352238264505512
13.384707097633799,16.52973293743262
13.132437835932187,16.35976720354315
13.353394557382229,16.434665238087888
13.23463732297405,16.438873434725355
13.331589468700738,16.323159308520353
13.358836037467833,16.471050272384325
13.337097049504619,16.36409986049825
13.194967527487556,16.405412187748066
13.153278338327592,16.434269996548053
13.040497391465083,16.432464923348704
13.255489034211319,16.378547043160427
13.145171156238742,16.513913252990033
13.518376319660669,16.34787673052611
13.275988048372392,16.3198224968503
13.4029629751673,16.345765193480446
13.065599109164333,16.668754069156201
13.283460698500949,16.56429757510254
13.143853270422168,16.491869000331377
13.244567845241098,16.321854847547844
13.130175585991715,16.397751263534317
13.22531345720053,16.388367729749991
13.264862672513752,16.634265250580647
13.294921314536568,16.550775427969686
13.186171307497741,16.512217462210241
13.244234690667732,16.32223851128219
13.267547190865985,16.505676858130183
13.360194513634031,16.591719137662942
13.31867602460707,16.387186902233115
13.145282996941722,16.406268873152541
13.302246786224428,16.448734327628372
13.120673914655567,16.418736400432202
13.484382324639707,16.195958974151022
13.280186166491166,16.388979475332494
13.140546204843911,16.204925566467359
13.213515758718444,16.439968553194234
13.202097831016179,16.404231898662093
13.175916615291392,16.376207767126399
13.354051779965131,16.406222256412086
13.408793765190842,16.599207943193505
13.331704357776072,16.366520199696875
13.128008833597058,16.519126401182113
13.348073858327012,16.393855850064799
12.992839773599687,16.274228139388253
13.179723386789558,16.378647479611018
13.243525272176255,16.477272274525266
13.079477083778901,16.282594426775944
13.328114797921478,16.433753159750356
13.100974206321709,16.435120681502553
